0.002,0.1,1,27,32
0.002,0.2,1,26,32
0.002,0.3,1,24,32
0.004,0.1,1,80,82
0.004,0.2,1,64,82
0.004,0.3,1,62,82
0.006,0.1,1,54,65
0.006,0.2,1,51,65
0.006,0.3,1,46,65
0.008,0.1,1,119,138
0.008,0.2,1,113,138
0.008,0.3,1,97,138
0.01,0.1,1,215,237
0.01,0.2,1,196,237
0.01,0.3,1,174,237
0.002,0.1,1,19,21
0.002,0.2,1,18,21
0.002,0.3,1,11,21
0.004,0.1,1,61,68
0.004,0.2,1,56,68
0.004,0.3,1,47,68
0.006,0.1,1,121,133
0.006,0.2,0,111,133
0.006,0.3,1,87,133
0.008,0.1,1,113,128
0.008,0.2,1,98,128
0.008,0.3,1,83,128
0.01,0.1,1,154,171
0.01,0.2,1,142,171
0.01,0.3,1,128,171
0.002,0.1,1,39,43
0.002,0.2,1,36,43
0.002,0.3,1,32,43
0.004,0.1,1,82,95
0.004,0.2,1,78,95
0.004,0.3,1,58,95
0.006,0.1,1,68,74
0.006,0.2,1,61,74
0.006,0.3,1,60,74
0.008,0.1,1,185,202
0.008,0.2,1,160,202
0.008,0.3,1,142,202
0.01,0.1,1,205,236
0.01,0.2,1,185,236
0.01,0.3,1,172,236
0.002,0.1,1,75,83
0.002,0.2,1,71,83
0.002,0.3,1,59,83
0.004,0.1,1,65,70
0.004,0.2,1,60,70
0.004,0.3,1,50,70
0.006,0.1,1,134,150
0.006,0.2,1,121,150
0.006,0.3,1,101,150
0.008,0.1,1,129,139
0.008,0.2,1,111,139
0.008,0.3,1,98,139
0.01,0.1,1,171,198
0.01,0.2,1,157,198
0.01,0.3,0,130,198
0.002,0.1,1,32,38
0.002,0.2,1,33,38
0.002,0.3,1,29,38
0.004,0.1,1,80,90
0.004,0.2,1,72,90
0.004,0.3,1,59,90
0.006,0.1,1,107,118
0.006,0.2,1,101,118
0.006,0.3,1,81,118
0.008,0.1,1,134,146
0.008,0.2,1,112,146
0.008,0.3,0,105,146
0.01,0.1,1,184,205
0.01,0.2,1,155,205
